Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
11kDth1aKUEUMq9r1pqyds,0Y5tJX1MQlPlqiwlOH1tJY,5% TINT,ASTROWORLD,Travis Scott,03-08-2018,196138,76,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2021-12-17T12:53:47Z,"rap,slap house",0.712,0.481,4,-5.415,0,0.0487,0.173,0,0.241,0.062,140,4
7KXjTSCq5nL1LoYtL7XAwS,2YZyLoL8N0Wb9xBt1NhZWg,HUMBLE.,DAMN.,Kendrick Lamar,14-04-2017,177000,82,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2021-12-17T12:56:31Z,"conscious hip hop,hip hop,rap,west coast rap",0.908,0.621,1,-6.638,0,0.102,0.000282,0.0000539,0.0958,0.421,150.011,4
1e1JKLEDKP7hEQzJfNAgPl,699OTQXzgjhIYAHMy9RyPD,Magnolia,Playboi Carti,Playboi Carti,14-04-2017,181812,77,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2022-07-10T16:57:10Z,"atl hip hop,hip hop,plugg,pluggnb,rap",0.791,0.582,11,-7.323,0,0.286,0.0114,0,0.35,0.443,162.991,4
22LAwLoDA5b4AaGSkg6bKW,5zctI4wO9XSKS8XwcnqEHk,Blueberry Faygo,Certified Hitmaker,Lil Mosey,06-02-2020,162546,73,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2021-12-17T12:59:10Z,"melodic rap,rap,rap conscient,trap,vapor trap,viral rap",0.774,0.554,0,-7.909,1,0.0383,0.207,0,0.132,0.349,99.034,4
3QzAOrNlsabgbMwlZt7TAY,"0YinUQ50QDB7ZxSCLyQ40k,757aE44tKEUQEqRuT6GnEB",Ballin' (with Roddy Ricch),Perfect Ten,"Mustard,Roddy Ricch",28-06-2019,180434,78,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2022-12-04T16:24:44Z,"cali rap,hip hop,pop,pop rap,rap,southern hip hop,trap,melodic rap",0.809,0.545,7,-6.678,1,0.0735,0.392,0,0.151,0.244,97.008,4
2xLMifQCjDGFmkHkpNLD9h,0Y5tJX1MQlPlqiwlOH1tJY,SICKO MODE,ASTROWORLD,Travis Scott,03-08-2018,312820,80,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2021-12-17T12:59:47Z,"rap,slap house",0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,4
6Jzdxguk63s6CVVXHIrQ0x,"0E9Cff6GTVY5SoIYxvy5Zg,03AVZyE7WnmLY4rTL1s0RP,5lup4fypQIoHxiE67ue1yi",Own Brand Freestyle,Own Brand Freestyle,"FelixThe1st,Dréya Mac,Finch Fetti",29-10-2021,153808,63,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2021-12-17T13:09:15Z,,0.912,0.54,7,-8.038,1,0.305,0.16,0,0.421,0.619,128.068,4
0wbnC9AUenxp613TYaJsGK,6oMuImdp5ZcFhWP0ESe6mG,Narcos,Culture II,Migos,26-01-2018,255378,68,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2021-12-20T07:03:25Z,"atl hip hop,hip hop,pop rap,rap,trap",0.936,0.585,0,-6.914,1,0.125,0.0142,0,0.132,0.242,124.991,4
6mapJIPnQ23RTAevUoE0DL,7iZtZyCzp3LItcw1wtPI3D,Swang,SremmLife 2 (Deluxe),Rae Sremmurd,12-08-2016,208120,73,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2022-08-05T18:20:38Z,"hip hop,melodic rap,mississippi hip hop,pop rap,rap,southern hip hop,trap,viral rap",0.681,0.314,8,-9.319,1,0.0581,0.2,0.00000982,0.1,0.166,139.992,4
74tLlkN3rgVzRqQJgPfink,"2YZyLoL8N0Wb9xBt1NhZWg,28ExwzUQsvgJooOI0X1mr3",Money Trees,"good kid, m.A.A.d city","Kendrick Lamar,Jay Rock",2012,386906,76,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2022-12-04T16:24:52Z,"conscious hip hop,hip hop,rap,west coast rap,gangster rap,pop rap,southern hip hop,trap,underground hip hop",0.716,0.531,7,-7.355,1,0.122,0.0703,0,0.224,0.344,71.994,4
68Dni7IE4VyPkTOH9mRWHr,6l3HvQ5sa6mXTsMTB19rO5,No Role Modelz,2014 Forest Hills Drive,J. Cole,09-12-2014,292799,87,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2022-08-05T18:20:46Z,"conscious hip hop,hip hop,north carolina hip hop,rap",0.69,0.521,10,-8.492,0,0.339,0.324,0,0.0534,0.494,100.028,4
73xjJ1TIE6WP3HNKczQE4F,"0WK3H9OErSn5zKOkOV5egm,3Fl1V19tmjt57oBdxXKAjJ",Moonwalking in Calabasas (feat. Blueface) - Remix,Die 4 Respect,"DDG,Blueface",15-06-2021,170232,69,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2022-07-10T16:57:14Z,"pop rap,rap,trap,viral rap,cali rap",0.925,0.322,11,-9.8,0,0.112,0.103,0,0.137,0.712,129.957,4
1xzBco0xcoJEDXktl7Jxrr,2RDOrhPqAM4jzTRCEb19qX,Mo Bamba,MUDBOY,Sheck Wes,05-10-2018,183906,77,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2021-12-20T07:03:38Z,"rap,trap,vapor trap,viral rap",0.729,0.625,4,-5.266,1,0.0315,0.194,0.00986,0.248,0.261,146.034,4
6gi6y1xwmVszDWkUqab1qw,"7A8S43ryYdbWpJKeHRZRcq,0Y5tJX1MQlPlqiwlOH1tJY,50co4Is1HCEo8bhOyUWKpn",OUT WEST (feat. Young Thug),JACKBOYS,"JACKBOYS,Travis Scott,Young Thug",27-12-2019,157712,75,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2021-12-20T07:04:10Z,"rap,trap,slap house,atl hip hop,atl trap,gangster rap,hip hop,melodic rap,pop rap,southern hip hop",0.802,0.591,8,-4.895,1,0.225,0.0104,0,0.196,0.309,139.864,4
5SWnsxjhdcEDc7LJjq9UHk,"1URnnhqYAYcrqrcwql10ft,0iEtIxbK0KxaSlF7G42ZOp",Runnin,SAVAGE MODE II,"21 Savage,Metro Boomin",02-10-2020,195906,79,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2022-07-10T16:57:17Z,"atl hip hop,rap",0.819,0.626,10,-4.574,0,0.202,0.00748,0.101,0.167,0.415,143.01,4
1lOe9qE0vR9zwWQAOk6CoO,4Ga1P7PMIsmqEZqhYZQgDo,Ransom,We Love You Tecca,Lil Tecca,30-08-2019,131240,78,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2021-12-20T07:04:25Z,"melodic rap,pluggnb,rap,trap,viral rap",0.745,0.642,7,-6.257,0,0.287,0.0204,0,0.0658,0.226,179.974,4
2fQrGHiQOvpL9UgPvtYy6G,1URnnhqYAYcrqrcwql10ft,Bank Account,Issa Album,21 Savage,23-09-2017,220306,6,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2021-12-20T07:05:26Z,"atl hip hop,rap",0.884,0.347,8,-8.227,0,0.35,0.015,0.000007,0.0871,0.376,75.016,4
1z7LV5wkExwW8YJk0IrPUA,"0ErzCpIMyLcjPiwT4elrtZ,6AgTAQt8XS6jRWi4sX7w49",Jumpin (feat. Polo G),Jumpin (feat. Polo G),"NLE Choppa,Polo G",05-11-2021,181198,64,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2021-12-21T01:17:54Z,"memphis hip hop,chicago rap,rap",0.826,0.616,2,-5.479,1,0.328,0.241,0,0.287,0.612,127.925,4
1SGt65i9AnXYdDQt1AtDRH,"0Y5tJX1MQlPlqiwlOH1tJY,1RyvyyTE3xzB2ZywiAwp0i,17lzZA2AlOHwCwFALHttmp",3500 (feat. Future & 2 Chainz),Rodeo (Expanded Edition),"Travis Scott,Future,2 Chainz",04-09-2015,461840,63,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2021-12-23T14:32:52Z,"rap,slap house,atl hip hop,southern hip hop,trap,gangster rap,hip hop,pop rap",0.773,0.595,8,-6.062,0,0.161,0.114,0.00000247,0.13,0.338,123.968,4
1fewSx2d5KIZ04wsooEBOz,"0iEtIxbK0KxaSlF7G42ZOp,2hlmm7s2ICUX0LVIhVFlZQ",Space Cadet (feat. Gunna),NOT ALL HEROES WEAR CAPES (Deluxe),"Metro Boomin,Gunna",06-11-2018,203266,79,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2022-01-01T05:36:30Z,"rap,atl hip hop,hip hop,melodic rap,trap",0.901,0.464,5,-9.789,0,0.0645,0.368,0.0000171,0.238,0.638,109.004,4
2LOkdHHNKdEx24cQELBaD8,6oMuImdp5ZcFhWP0ESe6mG,Open It Up,Culture II,Migos,26-01-2018,245797,63,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2022-01-01T05:38:31Z,"atl hip hop,hip hop,pop rap,rap,trap",0.767,0.869,10,-3.87,0,0.0645,0.276,0,0.413,0.474,125.007,4
39Yp9wwQiSRIDOvrVg7mbk,"2PaZWGu5T5nHjY2xxAkFsT,0Y5tJX1MQlPlqiwlOH1tJY,0fA0VVWsXO9YnASrzqfmYu",THE SCOTTS,THE SCOTTS,"THE SCOTTS,Travis Scott,Kid Cudi",24-04-2020,165977,73,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2022-01-08T03:03:49Z,"rap,slap house,hip hop,ohio hip hop",0.716,0.537,0,-7.648,0,0.0514,0.233,0,0.157,0.28,129.979,4
1dg3qy5DjoJodawfOCgrTP,"6jGMq4yGs7aQzuGsMgVgZR,4DdkRBBYG6Yk9Ka8tdJ9BW,3tJoFztHeIJkJWMrx0td2f",Run It Up (feat. Offset & Moneybagg Yo),Destined 2 Win,"Lil Tjay,Offset,Moneybagg Yo",02-04-2021,232048,75,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2022-01-12T17:28:45Z,"brooklyn drill,melodic rap,nyc rap,atl hip hop,hip hop,pop rap,rap,southern hip hop,trap,viral rap,memphis hip hop,tennessee hip hop",0.88,0.575,6,-6.091,1,0.163,0.415,0,0.109,0.671,120.031,4
4jTiyLlOJVJj3mCr7yfPQD,7iZtZyCzp3LItcw1wtPI3D,This Could Be Us,SremmLife,Rae Sremmurd,06-01-2015,206306,76,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2022-01-17T01:49:32Z,"hip hop,melodic rap,mississippi hip hop,pop rap,rap,southern hip hop,trap,viral rap",0.732,0.69,0,-4.992,0,0.134,0.291,0,0.116,0.758,143.072,4
01Lr5YepbgjXAWR9iOEyH1,15iVAtD3s3FsQR4w1v6M0P,Love Sosa,Finally Rich,Chief Keef,01-01-2012,246213,79,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2022-12-04T16:25:02Z,"chicago bop,chicago drill,chicago rap,drill,hip hop,rap,southern hip hop,trap,underground hip hop,viral rap",0.772,0.413,0,-8.193,0,0.089,0.0361,0,0.111,0.211,131.965,4
2SAqBLGA283SUiwJ3xOUVI,"3TVXtAsR1Inumwj472S9r4,3hcs9uc56yIGFCSy9leWe7",Laugh Now Cry Later (feat. Lil Durk),Laugh Now Cry Later (feat. Lil Durk),"Drake,Lil Durk",14-08-2020,261492,77,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2022-01-29T01:42:42Z,"canadian hip hop,canadian pop,hip hop,rap,toronto rap,chicago drill,chicago rap,drill,trap",0.761,0.518,0,-8.871,1,0.134,0.244,0.0000347,0.107,0.522,133.976,4
2FVMbLuIxo0dz3KLXgN6Jh,3Rx4PJ7SP6unkOk5elPUK7,24,Epidemic,Money Man,02-03-2020,160952,65,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2022-02-24T16:57:14Z,"memphis hip hop,rap,southern hip hop,trap",0.842,0.715,2,-6.03,1,0.0912,0.0265,0.0554,0.0831,0.428,126.021,4
7zLYKWcXnYeHHWidalz7rj,5zctI4wO9XSKS8XwcnqEHk,Noticed,Northsbest (Extended),Lil Mosey,19-10-2018,165000,71,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2022-02-24T16:57:21Z,"melodic rap,rap,rap conscient,trap,vapor trap,viral rap",0.699,0.558,11,-7.622,1,0.0603,0.462,0,0.116,0.493,79.992,4
4vzJrkfHbCGaodPA5RY5BV,5H4yInM5zmHqpKIoMNAx4r,Loading,Wild West,Central Cee,12-03-2021,173333,76,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2022-02-24T16:59:13Z,melodic drill,0.85,0.68,3,-6.18,0,0.338,0.732,0,0.0964,0.694,144.006,1
5BJMeoCXXgbRAWfp6fTulr,"0ErzCpIMyLcjPiwT4elrtZ,3Fl1V19tmjt57oBdxXKAjJ",Shotta Flow (feat. Blueface) [Remix],Cottonwood,"NLE Choppa,Blueface",23-12-2019,176631,70,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2022-12-04T16:25:06Z,"memphis hip hop,cali rap,trap",0.894,0.511,2,-4.768,1,0.421,0.0251,0,0.14,0.567,120.077,4
29TPjc8wxfz4XMn21O7VsZ,699OTQXzgjhIYAHMy9RyPD,Sky,Whole Lotta Red,Playboi Carti,25-12-2020,193234,80,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2022-02-24T16:59:21Z,"atl hip hop,hip hop,plugg,pluggnb,rap",0.785,0.903,2,-4.184,1,0.21,0.258,0,0.169,0.565,139.98,4
4ea9w8c4ROqiZpJVhfBA3m,"50co4Is1HCEo8bhOyUWKpn,0Y5tJX1MQlPlqiwlOH1tJY,2hlmm7s2ICUX0LVIhVFlZQ",Hot (Remix) [feat. Gunna and Travis Scott],So Much Fun (Deluxe),"Young Thug,Travis Scott,Gunna",20-12-2019,279906,69,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2022-02-24T17:09:13Z,"atl hip hop,atl trap,gangster rap,hip hop,melodic rap,pop rap,rap,southern hip hop,trap,slap house",0.845,0.631,7,-8.206,0,0.216,0.188,0,0.0806,0.545,111.983,4
5W8jRrZ6tWrTrqnKRtIQBf,"6l3HvQ5sa6mXTsMTB19rO5,5f7VJjfbwm532GiveGC0ZK",p r i d e . i s . t h e . d e v i l (with Lil Baby),The Off-Season,"J. Cole,Lil Baby",14-05-2021,218210,74,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2022-02-24T17:14:31Z,"conscious hip hop,hip hop,north carolina hip hop,rap,atl hip hop,atl trap,trap",0.861,0.656,4,-7.867,0,0.425,0.104,0,0.0986,0.331,88.967,4
2JvzF1RMd7lE3KmFlsyZD8,6l3HvQ5sa6mXTsMTB19rO5,MIDDLE CHILD,MIDDLE CHILD,J. Cole,23-01-2019,213593,80,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2022-02-24T17:14:38Z,"conscious hip hop,hip hop,north carolina hip hop,rap",0.837,0.364,8,-11.713,1,0.276,0.149,0,0.271,0.463,123.984,4
0uxSUdBrJy9Un0EYoBowng,4O15NlyKLIASxsJ0PrXPfz,20 Min,Luv Is Rage 2 (Deluxe),Lil Uzi Vert,17-11-2017,220586,80,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2022-02-24T17:44:51Z,"melodic rap,philly rap,rap,trap",0.773,0.75,8,-4.009,0,0.117,0.109,0,0.174,0.783,123.426,4
4dVpf9jZjcORqGTLUaeYj9,5dHt1vcEm9qb8fCyLcB3HL,Plain Jane,Still Striving,A$AP Ferg,18-08-2017,173600,72,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2022-02-26T17:31:20Z,"gangster rap,hip hop,pop rap,rap,southern hip hop,trap,underground hip hop",0.797,0.844,11,-5.482,1,0.275,0.0651,0,0.087,0.52,170.142,4
7hxHWCCAIIxFLCzvDgnQHX,"6MPCFvOQv5cIGfw3jODMF0,2hlmm7s2ICUX0LVIhVFlZQ,4Gso3d4CscCijv0lmajZWs,7rkW85dBwwrJtlHRDkJDAC","Lemonade (feat. Gunna, Don Toliver & NAV)",B4 The Storm,"Internet Money,Gunna,Don Toliver,NAV",28-08-2020,195428,74,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2022-02-26T17:42:26Z,"pop rap,rap,trap,viral rap,atl hip hop,hip hop,melodic rap,canadian hip hop,canadian trap,toronto rap,vapor trap",0.8,0.658,1,-6.142,0,0.079,0.25,0,0.111,0.462,140.042,4
4VXIryQMWpIdGgYR4TrjT1,4MCBfE4596Uoi2O4DtmEMz,All Girls Are The Same,Goodbye & Good Riddance,Juice WRLD,10-12-2018,165819,84,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2022-02-26T17:46:08Z,"chicago rap,melodic rap",0.671,0.529,0,-7.226,1,0.307,0.0769,0.000335,0.0856,0.203,161.989,4
1a7WZZZH7LzyvorhpOJFTe,"4MCBfE4596Uoi2O4DtmEMz,4O15NlyKLIASxsJ0PrXPfz",Wasted (feat. Lil Uzi Vert),Goodbye & Good Riddance,"Juice WRLD,Lil Uzi Vert",10-12-2018,258475,74,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2022-02-28T16:25:15Z,"chicago rap,melodic rap,philly rap,rap,trap",0.742,0.579,0,-5.024,1,0.202,0.0381,0,0.0952,0.502,144.994,4
18vXApRmJSgQ6wG2ll9AOg,6AgTAQt8XS6jRWi4sX7w49,RAPSTAR,Hall of Fame,Polo G,11-06-2021,165925,79,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2022-08-05T18:21:50Z,"chicago rap,rap",0.789,0.536,6,-6.862,1,0.242,0.41,0,0.129,0.437,81.039,4
2BcMwX1MPV6ZHP4tUT9uq6,"3TVXtAsR1Inumwj472S9r4,1URnnhqYAYcrqrcwql10ft,08Ld63UgKrJ0nZnCkzHtzc",Knife Talk (with 21 Savage ft. Project Pat),Certified Lover Boy,"Drake,21 Savage,Project Pat",03-09-2021,242965,80,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2022-03-01T03:56:23Z,"canadian hip hop,canadian pop,hip hop,rap,toronto rap,atl hip hop,crunk,dirty south rap,gangster rap,memphis hip hop,southern hip hop,trap",0.849,0.424,5,-9.579,0,0.324,0.0635,0,0.0834,0.153,145.887,4
40iJIUlhi6renaREYGeIDS,"3TVXtAsR1Inumwj472S9r4,0Y5tJX1MQlPlqiwlOH1tJY",Fair Trade (with Travis Scott),Certified Lover Boy,"Drake,Travis Scott",03-09-2021,291175,79,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2022-03-01T03:56:29Z,"canadian hip hop,canadian pop,hip hop,rap,toronto rap,slap house",0.666,0.465,1,-8.545,1,0.26,0.0503,0,0.215,0.292,167.937,4
3QFInJAm9eyaho5vBzxInN,"5SXuuuRpukkTvsLuUknva1,2YZyLoL8N0Wb9xBt1NhZWg",family ties (with Kendrick Lamar),The Melodic Blue,"Baby Keem,Kendrick Lamar",10-09-2021,252262,79,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2022-03-01T03:56:31Z,"hip hop,rap,conscious hip hop,west coast rap",0.711,0.611,1,-5.453,1,0.33,0.00588,0,0.23,0.144,134.093,4
4apiNNK0jp9uqn3JDG9My1,"6Xgp2XMz1fhVYe7i6yNAax,0Y5tJX1MQlPlqiwlOH1tJY",Dark Knight Dummo,LIFE'S A TRIP,"Trippie Redd,Travis Scott",10-08-2018,256162,69,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2022-03-01T03:57:02Z,"melodic rap,rap,trap,slap house",0.28,0.821,8,-2.864,0,0.111,0.167,0,0.139,0.254,181.444,3
0ezwvY7TkCwDEkKR49084k,"6AgTAQt8XS6jRWi4sX7w49,55Aa2cqylxrFIXC767Z865",GANG GANG (with Lil Wayne),Hall of Fame,"Polo G,Lil Wayne",11-06-2021,178775,60,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2022-03-01T03:57:12Z,"chicago rap,rap,hip hop,new orleans rap,pop rap,trap",0.752,0.563,3,-8.066,0,0.209,0.146,0,0.103,0.551,145.05,4
7GX5flRQZVHRAGd6B4TmDO,4O15NlyKLIASxsJ0PrXPfz,XO Tour Llif3,Luv Is Rage 2,Lil Uzi Vert,25-08-2017,182706,80,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2022-03-01T08:58:21Z,"melodic rap,philly rap,rap,trap",0.732,0.75,11,-6.366,0,0.231,0.00264,0,0.109,0.401,155.096,4
4F6yN5FsFW10Ucx7cLCzBh,"5f7VJjfbwm532GiveGC0ZK,2hlmm7s2ICUX0LVIhVFlZQ",Ready (feat. Gunna),Street Gossip,"Lil Baby,Gunna",30-11-2018,213287,71,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2022-04-23T09:09:10Z,"atl hip hop,atl trap,rap,trap,hip hop,melodic rap",0.793,0.395,1,-5.578,1,0.385,0.277,0.000014,0.109,0.129,77.027,4
577YBGuskWkVDCxZrLRB4v,5f7VJjfbwm532GiveGC0ZK,Pure Cocaine,Street Gossip,Lil Baby,30-11-2018,154023,80,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2022-04-23T09:09:12Z,"atl hip hop,atl trap,rap,trap",0.964,0.487,10,-6.071,0,0.421,0.00127,0.00000657,0.115,0.107,127.05,4
0WSEq9Ko4kFPt8yo3ICd6T,5K4W6rqBFWDnAN6FQUkS6x,Praise God,Donda,Kanye West,29-08-2021,226652,74,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2022-04-23T09:10:27Z,"chicago rap,rap",0.798,0.545,1,-6.466,1,0.168,0.00904,0.0000948,0.258,0.212,118.029,4
5FkoSXiJPKTNyYgALRJFhD,5SXuuuRpukkTvsLuUknva1,ORANGE SODA,DIE FOR MY BITCH,Baby Keem,19-07-2019,129882,78,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2022-04-23T09:12:14Z,"hip hop,rap",0.83,0.564,1,-7.822,1,0.235,0.177,0,0.128,0.107,85.042,4
02rdXe0KhMe8p6ZHzYtuw0,"5SXuuuRpukkTvsLuUknva1,3tlXnStJ1fFhdScmQeLpuG",lost souls (with Brent Faiyaz),The Melodic Blue,"Baby Keem,Brent Faiyaz",22-09-2021,269727,72,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2022-04-23T09:12:38Z,"hip hop,rap,dmv rap,pop,r&b",0.649,0.347,1,-7.67,0,0.404,0.485,0.0000324,0.154,0.176,169.994,4
1Is8hGpkGMiePASAxBluxM,5SXuuuRpukkTvsLuUknva1,16,The Melodic Blue,Baby Keem,10-09-2021,156040,75,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2022-04-23T09:12:42Z,"hip hop,rap",0.701,0.782,1,-4.987,1,0.138,0.0918,0.00000231,0.124,0.57,94.03,4
1K5KBOgreBi5fkEHvg5ap3,"1RyvyyTE3xzB2ZywiAwp0i,3TVXtAsR1Inumwj472S9r4",Life Is Good (feat. Drake),High Off Life,"Future,Drake",15-05-2020,237918,70,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2022-04-23T09:13:38Z,"atl hip hop,rap,southern hip hop,trap,canadian hip hop,canadian pop,hip hop,toronto rap",0.795,0.574,2,-6.903,0,0.487,0.067,0,0.15,0.537,142.053,4
3YqJ0iaDWM0aqEDQExd2j3,"5K4W6rqBFWDnAN6FQUkS6x,15iVAtD3s3FsQR4w1v6M0P,0ONHkAv9pCAFxb0zJwDNTy,0c173mlxpT3dSFRgMO8XPh,5pnbUBPifNnlusY8kTBivi",Don't Like.1,G.O.O.D.,"Kanye West,Chief Keef,Pusha T,Big Sean,Jadakiss",01-04-2022,283653,60,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2022-04-23T09:15:36Z,"chicago rap,rap,chicago bop,chicago drill,drill,hip hop,southern hip hop,trap,underground hip hop,viral rap,alternative hip hop,gangster rap,pop rap,virginia hip hop,detroit hip hop,pop,r&b,battle rap,east coast hip hop,hardcore hip hop,hip pop",0.657,0.611,6,-5.415,0,0.225,0.00937,0,0.146,0.616,132.062,4
65OVbaJR5O1RmwOQx0875b,"3TVXtAsR1Inumwj472S9r4,5f7VJjfbwm532GiveGC0ZK",Wants and Needs (feat. Lil Baby),Scary Hours 2,"Drake,Lil Baby",05-03-2021,192956,80,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2022-06-13T09:20:21Z,"canadian hip hop,canadian pop,hip hop,rap,toronto rap,atl hip hop,atl trap,trap",0.578,0.449,1,-6.349,1,0.286,0.0618,0.00000217,0.119,0.1,136.006,4
4s6vwFgPdCtidpEw8KuQT6,"4Ga1P7PMIsmqEZqhYZQgDo,2hlmm7s2ICUX0LVIhVFlZQ",REPEAT IT (with Gunna),We Love You Tecca 2,"Lil Tecca,Gunna",27-08-2021,190344,61,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2022-06-13T09:20:30Z,"melodic rap,pluggnb,rap,trap,viral rap,atl hip hop,hip hop",0.743,0.687,11,-7.613,0,0.309,0.0567,0,0.062,0.582,108.685,3
5gZYpjakt37G3c58FKcQwJ,"6Xgp2XMz1fhVYe7i6yNAax,699OTQXzgjhIYAHMy9RyPD",Miss The Rage (feat. Playboi Carti),Trip At Knight (Complete Edition),"Trippie Redd,Playboi Carti",21-08-2021,236883,72,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2022-06-13T09:20:37Z,"melodic rap,rap,trap,atl hip hop,hip hop,plugg,pluggnb",0.581,0.877,8,-4.938,1,0.114,0.0151,0,0.826,0.353,77.006,4
40uMIn2zJLAQhNXghRjBed,246dkjvS1zLTtiykXe5h60,Motley Crew,Motley Crew,Post Malone,09-07-2021,184213,73,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2022-06-13T09:20:45Z,"dfw rap,melodic rap,rap",0.797,0.631,3,-3.818,0,0.0786,0.0904,0.00000371,0.0998,0.288,129.915,4
1EJIcDYXwSqipW5dFe4uJz,"0QHgL1lAIqAw0HtD7YldmP,5f7VJjfbwm532GiveGC0ZK,3hcs9uc56yIGFCSy9leWe7",EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),KHALED KHALED,"DJ Khaled,Lil Baby,Lil Durk",30-04-2021,236524,74,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2022-06-13T09:20:48Z,"hip hop,miami hip hop,pop rap,rap,southern hip hop,trap,atl hip hop,atl trap,chicago drill,chicago rap,drill",0.477,0.727,2,-4.053,1,0.286,0.000866,0,0.108,0.227,150.062,4
15hJmqqEtASVXl6sM7i4UF,5SXuuuRpukkTvsLuUknva1,trademark usa,The Melodic Blue,Baby Keem,10-09-2021,270670,71,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2022-06-13T09:22:25Z,"hip hop,rap",0.615,0.6,10,-5.62,1,0.27,0.107,0.00000161,0.283,0.0661,130.027,4
4vVjPTApwXZwB2H3mBq3ml,"0VRj0yCOv2FXJNP47XQnx5,3EW0kQ1skZiK1NHg3Spt9J",HOTEL LOBBY (Unc & Phew),Only Built For Infinity Links,"Quavo,Takeoff",07-10-2022,142657,77,spotify:user:31tn4olufoxdcbuwsc6thopcfh3a,2022-12-04T16:25:37Z,"atl hip hop,melodic rap,rap,trap,southern hip hop",0.825,0.649,11,-4.297,1,0.169,0.117,0,0.232,0.143,127.978,4
